inst_id,status,confirmed_candle_count,hit_count,highest_multiple,highest_multiple_time_cn,first_hit_time_cn_10x,event_index,event_time_cn,event_multiple,previous_amplitude_percent,previous_change_percent,previous_volume,hit_amplitude_percent,hit_change_percent,hit_volume,volume_multiple,next_candle_change_percent,next_candle_time_cn
PEOPLE-USDT-SWAP,ok,24999,2,12.783327,2025-04-20 14:00:00,2025-04-20 14:00:00,2,2025-11-08 00:00:00,11.071413,4.934823,3.445065,1449418.000000,54.635464,51.935194,20460012.000000,14.116019,-13.913558,2025-11-08 01:00:00
PEPE-USDT-SWAP,ok,24999,0,6.721879,2024-11-13 21:00:00,,,,,,,,,,,
PI-USDT-SWAP,ok,10389,0,6.910261,2025-04-05 15:00:00,,,,,,,,,,,
PIEVERSE-USDT-SWAP,ok,3939,1,10.962980,2025-11-21 02:00:00,2025-11-21 02:00:00,1,2025-11-21 02:00:00,10.962980,8.330417,4.515226,1475382.000000,91.326189,72.638982,5996474.000000,4.064354,-3.295212,2025-11-21 03:00:00
PIPPIN-USDT-SWAP,ok,3543,0,9.634945,2025-12-24 18:00:00,,,,,,,,,,,
PLTR-USDT-SWAP,ok,1487,0,3.046155,2026-03-23 21:00:00,,,,,,,,,,,
PLUME-USDT-SWAP,ok,8543,0,6.733927,2025-11-24 06:00:00,,,,,,,,,,,
PNUT-USDT-SWAP,ok,12795,0,8.840370,2026-04-20 16:00:00,,,,,,,,,,,
POL-USDT-SWAP,ok,13966,0,4.078760,2025-04-10 01:00:00,,,,,,,,,,,
POPCAT-USDT-SWAP,ok,14589,0,4.585326,2024-10-05 13:00:00,,,,,,,,,,,
PROS-USDT-SWAP,ok,16,0,1.296387,2026-04-29 11:00:00,,,,,,,,,,,
PROVE-USDT-SWAP,ok,4651,0,4.913450,2026-02-06 22:00:00,,,,,,,,,,,
PUMP-USDT-SWAP,ok,6925,1,10.845965,2026-04-29 05:00:00,2026-04-29 05:00:00,1,2026-04-29 05:00:00,10.845965,1.223582,1.001112,595906.000000,13.270925,0.440529,23028628.000000,38.644733,2.303895,2026-04-29 06:00:00
PYTH-USDT-SWAP,ok,21376,0,6.534437,2025-04-10 01:00:00,,,,,,,,,,,
QQQ-USDT-SWAP,ok,1342,0,0.319188,2026-03-23 20:00:00,,,,,,,,,,,
QTUM-USDT-SWAP,ok,24999,0,7.826665,2025-07-10 04:00:00,,,,,,,,,,,
RAVE-USDT-SWAP,ok,3238,0,6.159910,2026-04-18 08:00:00,,,,,,,,,,,
RAY-USDT-SWAP,ok,18668,0,6.919913,2026-02-05 08:00:00,,,,,,,,,,,
RECALL-USDT-SWAP,ok,4341,0,6.892643,2026-02-15 00:00:00,,,,,,,,,,,
RENDER-USDT-SWAP,ok,15095,1,10.504466,2024-12-05 11:00:00,2024-12-05 11:00:00,1,2024-12-05 11:00:00,10.504466,3.748343,2.518983,238461.000000,39.374338,28.531107,7424818.000000,31.136404,-11.057208,2024-12-05 12:00:00
RESOLV-USDT-SWAP,ok,7745,1,12.511919,2025-07-11 14:00:00,2025-07-11 14:00:00,1,2025-07-11 14:00:00,12.511919,2.803738,1.059190,2317366.000000,35.080148,33.107275,35499868.000000,15.319060,14.967563,2025-07-11 15:00:00
RIVER-USDT-SWAP,ok,2640,0,5.110060,2026-02-10 12:00:00,,,,,,,,,,,
RLS-USDT-SWAP,ok,3544,0,4.681333,2026-04-08 06:00:00,,,,,,,,,,,
ROBO-USDT-SWAP,ok,1456,1,11.809799,2026-03-18 11:00:00,2026-03-18 11:00:00,1,2026-03-18 11:00:00,11.809799,2.274270,1.357773,619872.000000,26.858674,9.176155,8336645.000000,13.448978,-4.906470,2026-03-18 12:00:00
RSR-USDT-SWAP,ok,24999,0,4.480852,2024-03-29 00:00:00,,,,,,,,,,,
RVN-USDT-SWAP,ok,24999,0,7.060882,2025-11-06 00:00:00,,,,,,,,,,,
S-USDT-SWAP,ok,11110,0,5.693919,2025-11-12 18:00:00,,,,,,,,,,,
SAHARA-USDT-SWAP,ok,7363,0,5.748482,2026-01-11 09:00:00,,,,,,,,,,,
SAND-USDT-SWAP,ok,24999,0,5.177043,2024-12-04 19:00:00,,,,,,,,,,,
SAPIEN-USDT-SWAP,ok,4172,0,5.455510,2026-04-17 14:00:00,,,,,,,,,,,
SATS-USDT-SWAP,ok,20711,0,8.198637,2026-02-03 20:00:00,,,,,,,,,,,
SEI-USDT-SWAP,ok,3984,0,2.146688,2025-12-02 23:00:00,,,,,,,,,,,
SENT-USDT-SWAP,ok,3976,0,8.195622,2026-03-07 08:00:00,,,,,,,,,,,
SHELL-USDT-SWAP,ok,10219,1,13.276971,2026-02-27 03:00:00,2026-02-27 03:00:00,1,2026-02-27 03:00:00,13.276971,1.701980,1.632511,23820.000000,22.597137,6.850716,4727864.000000,198.482955,-3.125000,2026-02-27 04:00:00
SHIB-USDT-SWAP,ok,24999,0,5.906622,2025-04-10 01:00:00,,,,,,,,,,,
SIGN-USDT-SWAP,ok,8780,0,5.266093,2026-03-08 20:00:00,,,,,,,,,,,
SKY-USDT-SWAP,ok,5516,0,2.659772,2026-03-17 09:00:00,,,,,,,,,,,
SNDK-USDT-SWAP,ok,1344,0,2.302243,2026-04-28 21:00:00,,,,,,,,,,,
SNX-USDT-SWAP,ok,24999,0,4.566412,2025-10-02 03:00:00,,,,,,,,,,,
SOL-USDT-SWAP,ok,24999,0,6.417612,2023-10-01 18:00:00,,,,,,,,,,,
SOON-USDT-SWAP,ok,8180,0,7.589940,2025-11-06 05:00:00,,,,,,,,,,,
SOPH-USDT-SWAP,ok,8058,0,5.154687,2025-07-23 08:00:00,,,,,,,,,,,
SPACE-USDT-SWAP,ok,2298,0,6.437978,2026-02-22 17:00:00,,,,,,,,,,,
SPK-USDT-SWAP,ok,7581,0,5.014326,2025-07-25 20:00:00,,,,,,,,,,,
SPX-USDT-SWAP,ok,6866,0,5.507014,2025-08-22 22:00:00,,,,,,,,,,,
SPY-USDT-SWAP,ok,1342,0,0.395761,2026-04-08 07:00:00,,,,,,,,,,,
SSV-USDT-SWAP,ok,21316,0,6.864577,2023-12-03 08:00:00,,,,,,,,,,,
STABLE-USDT-SWAP,ok,3402,0,4.158202,2026-02-12 06:00:00,,,,,,,,,,,
STRK-USDT-SWAP,ok,19171,0,6.517541,2024-02-23 05:00:00,,,,,,,,,,,
STX-USDT-SWAP,ok,24999,0,4.715871,2024-07-12 21:00:00,,,,,,,,,,,
SUI-USDT-SWAP,ok,24999,0,6.735367,2025-04-10 01:00:00,,,,,,,,,,,
SUSHI-USDT-SWAP,ok,24999,1,10.674790,2023-11-02 02:00:00,2023-11-02 02:00:00,1,2023-11-02 02:00:00,10.674790,3.931395,2.026952,4556322.000000,41.966819,23.444663,44052115.000000,9.668350,-0.990887,2023-11-02 03:00:00
SYRUP-USDT-SWAP,ok,7201,0,3.050587,2026-02-07 20:00:00,,,,,,,,,,,
TAO-USDT-SWAP,ok,14066,0,3.650517,2026-03-23 19:00:00,,,,,,,,,,,
TEST01-USDT-SWAP,ok,191,0,,,,,,,,,,,,,
THETA-USDT-SWAP,ok,24999,0,6.782778,2023-11-11 08:00:00,,,,,,,,,,,
TIA-USDT-SWAP,ok,21853,0,5.256301,2025-04-10 01:00:00,,,,,,,,,,,
TON-USDT-SWAP,ok,24999,0,5.783684,2023-12-21 19:00:00,,,,,,,,,,,
TRB-USDT-SWAP,ok,24999,1,12.077911,2023-09-13 15:00:00,2023-09-13 15:00:00,1,2023-09-13 15:00:00,12.077911,3.367429,1.565854,16875866.000000,40.671503,2.192746,25356923.000000,1.502555,-4.794743,2023-09-13 16:00:00
TRIA-USDT-SWAP,ok,1992,0,4.200379,2026-03-19 13:00:00,,,,,,,,,,,
TRUMP-USDT-SWAP,ok,11162,0,4.633152,2025-04-10 01:00:00,,,,,,,,,,,
TRUST-USDT-SWAP,ok,4196,0,8.748320,2025-11-21 19:00:00,,,,,,,,,,,
TRUTH-USDT-SWAP,ok,3644,0,3.492225,2026-02-16 20:00:00,,,,,,,,,,,
TRX-USDT-SWAP,ok,24999,0,4.242298,2024-12-03 23:00:00,,,,,,,,,,,
TSLA-USDT-SWAP,ok,1510,0,2.531346,2026-03-23 21:00:00,,,,,,,,,,,
TSM-USDT-SWAP,ok,1173,0,1.017077,2026-03-24 22:00:00,,,,,,,,,,,
TURBO-USDT-SWAP,ok,20806,1,10.357276,2024-03-02 11:00:00,2024-03-02 11:00:00,1,2024-03-02 11:00:00,10.357276,4.113770,1.977539,145811.000000,42.607446,21.872381,2423800.000000,16.622889,0.805580,2024-03-02 12:00:00
UB-USDT-SWAP,ok,18,0,3.507584,2026-04-29 12:00:00,,,,,,,,,,,
UMA-USDT-SWAP,ok,24999,3,15.332583,2025-06-06 22:00:00,2025-03-22 22:00:00,1,2025-03-22 22:00:00,14.810769,1.741105,1.059803,2574324.000000,25.787106,19.040480,99671257.000000,38.717449,-1.636249,2025-03-22 23:00:00
UMA-USDT-SWAP,ok,24999,3,15.332583,2025-06-06 22:00:00,2025-03-22 22:00:00,2,2025-06-06 22:00:00,15.332583,1.637853,1.000910,296295.000000,25.112511,21.422142,29381209.000000,99.162014,-0.964392,2025-06-06 23:00:00
UMA-USDT-SWAP,ok,24999,3,15.332583,2025-06-06 22:00:00,2025-03-22 22:00:00,3,2025-11-09 16:00:00,14.326719,1.646943,1.282051,363583.000000,23.595287,9.007693,39162762.000000,107.713402,-7.640068,2025-11-09 17:00:00
UNI-USDT-SWAP,ok,24999,0,7.253009,2026-02-11 22:00:00,,,,,,,,,,,
UP-USDT-SWAP,ok,501,0,5.800777,2026-04-13 05:00:00,,,,,,,,,,,
USAR-USDT-SWAP,ok,42,0,1.439311,2026-04-29 01:00:00,,,,,,,,,,,
USDC-USDT-SWAP,ok,24999,0,,,,,,,,,,,,,
USELESS-USDT-SWAP,ok,6670,0,4.515304,2025-08-22 22:00:00,,,,,,,,,,,
VANA-USDT-SWAP,ok,11956,1,22.591265,2026-02-09 21:00:00,2026-02-09 21:00:00,1,2026-02-09 21:00:00,22.591265,1.318529,1.040944,81157.000000,29.787234,18.737131,19188717.000000,236.439457,2.719907,2026-02-09 22:00:00
VIRTUAL-USDT-SWAP,ok,12094,2,12.339170,2025-04-11 18:00:00,2025-01-31 16:00:00,1,2025-01-31 16:00:00,11.513902,2.781470,1.604884,619448.000000,32.025574,11.241887,10005174.000000,16.151758,-0.522739,2025-01-31 17:00:00
VIRTUAL-USDT-SWAP,ok,12094,2,12.339170,2025-04-11 18:00:00,2025-01-31 16:00:00,2,2025-04-11 18:00:00,12.339170,1.826196,1.091520,115187.000000,22.533749,12.045691,13348935.000000,115.889250,-1.926996,2025-04-11 19:00:00
W-USDT-SWAP,ok,18140,0,4.516368,2024-06-04 08:00:00,,,,,,,,,,,
WAL-USDT-SWAP,ok,8545,0,3.946950,2026-01-14 23:00:00,,,,,,,,,,,
WCT-USDT-SWAP,ok,9093,0,7.723411,2025-12-30 18:00:00,,,,,,,,,,,
WET-USDT-SWAP,ok,3376,0,3.795827,2026-02-26 10:00:00,,,,,,,,,,,
WIF-USDT-SWAP,ok,17855,0,5.404173,2026-01-14 06:00:00,,,,,,,,,,,
WLD-USDT-SWAP,ok,24237,0,8.225750,2023-09-16 10:00:00,,,,,,,,,,,
WLFI-USDT-SWAP,ok,5971,0,8.969463,2025-10-24 00:00:00,,,,,,,,,,,
WOO-USDT-SWAP,ok,24999,0,7.093007,2025-11-09 22:00:00,,,,,,,,,,,
XAG-USDT-SWAP,ok,2180,0,1.876348,2026-02-20 23:00:00,,,,,,,,,,,
XAU-USDT-SWAP,ok,9238,0,1.438855,2026-02-02 17:00:00,,,,,,,,,,,
XCU-USDT-SWAP,ok,1340,0,0.441468,2026-03-19 22:00:00,,,,,,,,,,,
XLM-USDT-SWAP,ok,24999,0,5.246293,2025-04-10 01:00:00,,,,,,,,,,,
XPD-USDT-SWAP,ok,2066,0,3.220856,2026-02-02 20:00:00,,,,,,,,,,,
XPL-USDT-SWAP,ok,5853,0,4.405846,2026-01-14 06:00:00,,,,,,,,,,,
XPT-USDT-SWAP,ok,2066,0,3.140128,2026-03-23 19:00:00,,,,,,,,,,,
XRP-USDT-SWAP,ok,24999,0,7.217525,2024-11-12 16:00:00,,,,,,,,,,,
XTZ-USDT-SWAP,ok,24999,0,5.224056,2024-01-11 21:00:00,,,,,,,,,,,
YB-USDT-SWAP,ok,4777,0,5.436821,2025-11-07 13:00:00,,,,,,,,,,,
YFI-USDT-SWAP,ok,24999,0,5.136984,2024-01-07 00:00:00,,,,,,,,,,,
YGG-USDT-SWAP,ok,24999,1,10.893304,2025-10-15 13:00:00,2025-10-15 13:00:00,1,2025-10-15 13:00:00,10.893304,7.033426,3.272981,22795712.000000,76.617251,36.657682,290576336.000000,12.746973,-2.910705,2025-10-15 14:00:00
ZAMA-USDT-SWAP,ok,2634,1,10.307155,2026-04-14 13:00:00,2026-04-14 13:00:00,1,2026-04-14 13:00:00,10.307155,2.290650,1.276756,694123.000000,23.610082,11.564122,11900022.000000,17.143967,-7.009967,2026-04-14 14:00:00
ZBT-USDT-SWAP,ok,4653,0,4.103171,2026-01-11 08:00:00,,,,,,,,,,,
ZEC-USDT-SWAP,ok,4181,0,7.087015,2026-04-10 02:00:00,,,,,,,,,,,
ZEN-USDT-SWAP,ok,4250,0,3.845082,2026-04-21 19:00:00,,,,,,,,,,,
ZETA-USDT-SWAP,ok,19637,0,8.328878,2026-03-20 09:00:00,,,,,,,,,,,
ZIL-USDT-SWAP,ok,24999,0,4.510572,2024-03-06 08:00:00,,,,,,,,,,,
ZK-USDT-SWAP,ok,16320,0,6.086219,2025-10-01 13:00:00,,,,,,,,,,,
ZKP-USDT-SWAP,ok,2683,0,9.229700,2026-02-01 08:00:00,,,,,,,,,,,
ZORA-USDT-SWAP,ok,4821,0,4.745705,2025-10-21 05:00:00,,,,,,,,,,,
ZRO-USDT-SWAP,ok,16268,0,6.294850,2025-04-10 01:00:00,,,,,,,,,,,
ZRX-USDT-SWAP,ok,24999,1,11.043723,2025-12-30 08:00:00,2025-12-30 08:00:00,1,2025-12-30 08:00:00,11.043723,2.328967,1.018923,435293.000000,25.720461,18.659942,7742034.000000,17.785799,-3.523694,2025-12-30 09:00:00
